Index,Date,Released,Year,Released,Title,Theatrical,Genre,Source,Production,Creative,Production,Opening Weekend,Maximum,Theatrical,Opening Weekend,Domestic,Infl. Adj. Dom.,International,Worldwide,Profit
66,4-Jun-10,4-Jun-10,2010,2010,Killers,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,"$75,000,000 ","2,859","2,859","12,563","$15,837,266 ",47.06,"$53,501,628 ","$48,512,786 ","$95,572,749 ","($27,940,037)"
32,11-Nov-11,11-Nov-11,2011,2011,Immortals,Relativity,Action,Fairytale,Live Action,Fantasy,"$75,000,000 ","3,112","3,120","16,232","$32,206,425 ",83.5,"$94,451,750 ","$128,058,418 ","$211,562,435 ","$8,504,017 "
75,25-Mar-11,25-Mar-11,2011,2011,Sucker Punch,Warner Bros.,Action,Original Screenplay,Live Action,Fantasy,"$75,000,000 ","3,033","3,033","9,088","$19,058,199 ",36.39,"$41,165,285 ","$53,365,887 ","$89,758,389 ","($38,607,498)"
22,31-May-13,31-May-13,2013,2013,Now You See Me,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$75,000,000 ","2,925","3,082","19,412","$29,350,389 ",117.72,"$129,887,349 ","$225,045,211 ","$342,769,200 ","$42,723,989 "
67,14-Aug-15,12-Aug-15,2015,2015,The Man From U.N.C.L.E.,Warner Bros.,Action,TV,Live Action,Historical Fiction,"$75,000,000 ","3,638","3,673","15,553","$13,421,036 ",45.45,"$48,356,176 ","$60,000,000 ","$105,445,109 ","($29,554,891)"
6,8-Jul-16,8-May-16,2016,2016,The Secret Life of Pets,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$75,000,000 ","4,370","4,381","35,694","$104,352,905 ",368.38,"$382,012,414 ","$518,383,092 ","$886,767,422 ","$293,384,330 "
13,21-Dec-16,24-Nov-16,2016,2016,Sing,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$75,000,000 ","4,022","4,029","28,297","$35,258,145 ",270.33,"$276,488,490 ","$364,218,900 ","$634,547,945 ","$195,329,045 "
38,28-Oct-16,5-Oct-16,2016,2016,Inferno,Sony Pictures,Thriller/Suspense,Fiction Book,Live Action,Contemporary Fiction,"$75,000,000 ","3,576","3,576","11,459","$14,860,425 ",34.34,"$35,609,572 ","$185,217,614 ","$219,561,188 ","($40,656,426)"
4,30-Jun-17,14-Jun-17,2017,2017,Despicable Me 3,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$75,000,000 ","4,529","4,535","35,489","$72,434,025 ",264.62,"$264,624,300 ","$769,896,568 ","$1,034,520,868 ","$189,624,300 "
35,3-Aug-18,3-Aug-18,2018,2018,Christopher Robin,Walt Disney,Adventure,Fiction Book,Animation/Live Action,Kids Fiction,"$75,000,000 ","3,602","3,602","25,678","$24,585,139 ",98.73,"$98,725,379 ","$88,283,538 ","$187,008,917 ","$23,725,379 "
3,3-Jul-13,26-Jun-13,2013,2013,Despicable Me 2,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$76,000,000 ","3,997","4,003","33,528","$84,227,980 ",368.07,"$406,093,679 ","$607,151,450 ","$975,216,835 ","$292,065,385 "
82,12-Feb-16,29-Jul-15,2016,2015,The Little Prince,Entertainment One,Adventure,Fiction Book,Digital Animation,Kids Fiction,"$77,500,000 ",52,163,851,"$116,927 ",1.31,"$1,359,717 ","$100,718,606 ","$102,029,819 ","($76,188,787)"
28,27-Sep-13,26-Sep-13,2013,2013,Cloudy with a Chance of Meatballs 2,Sony Pictures,Adventure,Fiction Book,Digital Animation,Kids Fiction,"$78,000,000 ","4,001","4,001","29,882","$34,017,930 ",119.79,"$132,158,975 ","$154,599,082 ","$274,392,649 ","$41,793,567 "
49,11-Nov-11,11-Nov-11,2011,2011,Jack and Jill,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$79,000,000 ","3,438","3,438","19,915","$25,003,575 ",74.16,"$83,873,321 ","$76,361,060 ","$150,519,217 ","($4,841,843)"
26,12-Dec-08,12-Dec-08,2008,2008,The Day the Earth Stood Still,20th Century Fox,Adventure,Remake,Live Action,Science Fiction,"$80,000,000 ","3,560","3,560","14,567","$30,480,153 ",79.37,"$98,889,989 ","$153,700,000 ","$233,066,978 ","($633,022)"
27,20-Jun-08,20-Jun-08,2008,2008,Get Smart,Warner Bros.,Comedy,TV,Live Action,Contemporary Fiction,"$80,000,000 ","3,911","3,915","21,184","$38,683,480 ",130.32,"$162,808,263 ","$96,420,208 ","$226,739,416 ","$50,319,208 "
30,25-Dec-08,25-Dec-08,2008,2008,Bedtime Stories,Walt Disney,Adventure,Original Screenplay,Live Action,Fantasy,"$80,000,000 ","3,681","3,684","16,776","$27,450,296 ",110.1,"$136,241,509 ","$111,366,960 ","$221,468,935 ","$30,101,975 "
36,26-Sep-08,26-Sep-08,2008,2008,Eagle Eye,Paramount Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$80,000,000 ","3,510","3,614","23,413","$29,150,721 ",101.44,"$126,728,205 ","$79,144,516 ","$180,585,259 ","$21,440,743 "
38,26-Nov-08,26-Nov-08,2008,2008,Four Christmases,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$80,000,000 ","3,310","3,540","20,236","$31,069,826 ",120.15,"$149,994,609 ","$48,165,518 ","$168,311,558 ","$40,146,040 "
50,25-Sep-09,25-Sep-09,2009,2009,Surrogates,Walt Disney,Action,Comic,Live Action,Science Fiction,"$80,000,000 ","2,951","2,992","12,855","$14,902,692 ",38.58,"$46,139,016 ","$81,090,578 ","$119,668,350 ","($41,422,228)"
94,18-Dec-09,18-Dec-09,2009,2009,Nine,Weinstein Co.,Musical,Musical,Live Action,Contemporary Fiction,"$80,000,000 ",4,"1,412","5,263","$257,232 ",19.68,"$23,183,010 ","$33,831,893 ","$53,508,858 ","($60,323,035)"
22,19-Feb-10,19-Feb-10,2010,2010,Shutter Island,Paramount Pictures,Thriller/Suspense,Fiction Book,Live Action,Historical Fiction,"$80,000,000 ","2,991","3,356","21,948","$41,062,440 ",128.01,"$145,535,613 ","$171,448,848 ","$299,461,782 ","$48,012,934 "
38,17-Dec-10,17-Dec-10,2010,2010,Yogi Bear,Warner Bros.,Adventure,TV,Animation/Live Action,Kids Fiction,"$80,000,000 ","3,515","3,515","26,886","$16,411,322 ",100.25,"$113,770,116 ","$104,528,679 ","$204,774,690 ","$20,246,011 "
46,15-Jan-10,15-Jan-10,2010,2010,The Book of Eli,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,"$80,000,000 ","3,111","3,111","18,124","$32,789,494 ",94.84,"$107,816,287 ","$63,915,758 ","$158,750,817 ","$14,835,059 "
72,22-Apr-10,22-Apr-10,2010,2010,Oceans,Walt Disney,Documentary,Real Life Event,Live Action,Factual,"$80,000,000 ","1,206","1,232","6,030","$6,058,958 ",19.42,"$22,080,884 ","$67,365,211 ","$86,787,530 ","($60,577,681)"
8,26-May-11,26-May-11,2011,2011,The Hangover Part II,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$80,000,000 ","3,615","3,675","21,605","$85,946,294 ",254.46,"$287,836,671 ","$332,000,000 ","$586,464,305 ","$174,464,305 "
19,16-Dec-11,14-Dec-11,2011,2011,Alvin and the Chipmunks: Chipwrecked,20th Century Fox,Adventure,TV,Animation/Live Action,Kids Fiction,"$80,000,000 ","3,723","3,734","24,878","$23,244,744 ",133.11,"$150,413,777 ","$215,981,134 ","$349,088,523 ","$53,107,389 "
28,11-Feb-11,11-Feb-11,2011,2011,Just Go With It,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$80,000,000 ","3,548","3,548","20,711","$30,514,732 ",103.03,"$116,539,989 ","$111,946,844 ","$214,974,953 ","$23,028,109 "
40,8-Jul-11,8-Jul-11,2011,2011,Zookeeper,Sony Pictures,Romantic Comedy,Original Screenplay,Animation/Live Action,Fantasy,"$80,000,000 ","3,482","3,482","17,750","$20,065,617 ",80.36,"$90,899,989 ","$90,444,659 ","$170,805,525 ","$360,866 "
9,23-Mar-12,8-Mar-12,2012,2012,The Hunger Games,Lionsgate,Thriller/Suspense,Fiction Book,Live Action,Science Fiction,"$80,000,000 ","4,137","4,137","37,651","$152,535,747 ",408.01,"$459,780,887 ","$269,912,687 ","$677,923,379 ","$328,010,692 "
34,12-Jul-13,12-Jul-13,2013,2013,Grown Ups 2,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$80,000,000 ","3,491","3,491","20,403","$41,508,572 ",133.67,"$147,479,286 ","$113,355,283 ","$247,023,808 ","$53,668,525 "
59,20-Dec-13,20-Dec-13,2013,2013,Walking with Dinosaurs,20th Century Fox,Adventure,TV,Animation/Live Action,Kids Fiction,"$80,000,000 ","3,231","3,243","12,784","$7,091,938 ",36.08,"$39,777,976 ","$87,310,201 ","$123,386,322 ","($43,923,879)"
39,17-Oct-14,17-Oct-14,2014,2014,Fury,Sony Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,"$80,000,000 ","3,173","3,313","20,336","$23,702,421 ",85.82,"$94,201,702 ","$124,497,775 ","$210,315,681 ","$5,817,906 "
66,21-Feb-14,21-Feb-14,2014,2014,Pompeii,Sony Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,"$80,000,000 ","2,658","2,658","8,235","$10,340,823 ",23.17,"$25,437,718 ","$85,300,000 ","$108,469,033 ","($56,830,967)"
15,25-Sep-15,23-Sep-15,2015,2015,Hotel Transylvania 2,Sony Pictures,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$80,000,000 ","3,754","3,768","28,046","$48,464,322 ",169.7,"$180,537,315 ","$299,800,188 ","$469,500,298 ","$89,700,110 "
56,23-Oct-15,21-Oct-15,2015,2015,The Last Witch Hunter,Lionsgate,Action,Original Screenplay,Live Action,Fantasy,"$80,000,000 ","3,082","3,082","11,140","$10,812,861 ",27.37,"$29,120,746 ","$104,070,216 ","$131,437,876 ","($52,632,340)"
32,10-Feb-17,2-Feb-17,2017,2017,The Lego Batman Movie,Warner Bros.,Adventure,Toy,Digital Animation,Kids Fiction,"$80,000,000 ","4,088","4,088","26,629","$53,003,468 ",175.75,"$175,750,385 ","$134,942,512 ","$310,692,896 ","$95,750,384 "
39,28-Sep-18,21-Sep-18,2018,2018,Smallfoot,Warner Bros.,Adventure,Fiction Book,Digital Animation,Kids Fiction,"$80,000,000 ","4,131","4,131","14,900","$23,045,635 ",66.72,"$66,732,911 ","$71,200,000 ","$137,916,400 ","($13,283,600)"
28,13-Aug-10,13-Aug-10,2010,2010,The Expendables,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,"$82,000,000 ","3,270","3,398","20,041","$34,825,135 ",103.07,"$117,176,760 ","$165,199,650 ","$268,268,174 ","$21,068,524 "
29,14-Feb-08,14-Feb-08,2008,2008,Jumper,20th Century Fox,Adventure,Fiction Book,Live Action,Science Fiction,"$82,500,000 ","3,428","3,430","17,001","$27,354,808 ",80.17,"$100,159,334 ","$142,468,684 ","$222,640,812 ","($2,327,872)"
43,11-Jul-08,11-Jul-08,2008,2008,Hellboy II: The Golden Army,Universal,Action,Comic,Live Action,Super Hero,"$82,500,000 ","3,204","3,212","13,754","$34,539,115 ",75.99,"$94,930,210 ","$84,401,560 ","$160,388,063 ","($6,513,497)"
55,19-Jul-13,19-Jul-13,2013,2013,RED 2,Lionsgate,Action,Comic,Live Action,Contemporary Fiction,"$84,000,000 ","3,016","3,016","12,844","$18,048,422 ",53.26,"$58,765,699 ","$88,244,795 ","$141,507,355 ","($30,737,440)"
23,20-Dec-17,11-Dec-17,2017,2017,The Greatest Showman,20th Century Fox,Musical,Real Life Event,Live Action,Dramatization,"$84,000,000 ","3,006","3,342","32,236","$8,805,843 ",174.34,"$174,340,175 ","$213,106,526 ","$387,446,700 ","$90,340,174 "
18,14-Mar-08,14-Mar-08,2008,2008,Horton Hears a Who,20th Century Fox,Adventure,Fiction Book,Digital Animation,Fantasy,"$85,000,000 ","3,954","3,961","28,853","$45,012,998 ",154.53,"$193,054,188 ","$144,948,447 ","$299,477,886 ","$69,529,439 "
17,3-Apr-09,3-Apr-09,2009,2009,Fast & Furious,Universal,Action,Factual Book,Live Action,Contemporary Fiction,"$85,000,000 ","3,461","3,674","20,543","$70,950,500 ",155.06,"$185,456,858 ","$208,000,000 ","$363,064,265 ","$70,064,265 "
28,25-Dec-09,25-Dec-09,2009,2009,It’s Complicated,Universal,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$85,000,000 ","2,887","2,955","20,129","$22,100,820 ",112.74,"$131,665,365 ","$111,879,369 ","$224,614,744 ","$27,735,375 "
58,30-Jul-10,30-Jul-10,2010,2010,Cats & Dogs: The Revenge of Kitty Galore,Warner Bros.,Adventure,Original Screenplay,Live Action,Kids Fiction,"$85,000,000 ","3,705","3,705","14,432","$12,279,363 ",43.59,"$49,551,868 ","$69,440,630 ","$113,026,383 ","($41,414,247)"
50,4-Nov-11,4-Nov-11,2011,2011,Tower Heist,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$85,000,000 ","3,367","3,370","19,426","$24,025,190 ",78.05,"$88,276,874 ","$72,376,376 ","$150,422,946 ","($6,953,430)"
51,23-Nov-11,11-Nov-11,2011,2011,Arthur Christmas,Sony Pictures,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$85,000,000 ","3,376","3,376","16,380","$12,068,931 ",46.46,"$52,553,158 ","$103,254,655 ","$149,717,124 ","($38,537,531)"
20,28-Sep-12,27-Sep-12,2012,2012,Hotel Transylvania,Sony Pictures,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$85,000,000 ","3,349","3,384","26,661","$42,522,194 ",148.31,"$167,081,212 ","$230,192,764 ","$378,505,812 ","$63,313,048 "
37,10-Feb-12,8-Feb-12,2012,2012,Safe House,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$85,000,000 ","3,119","3,121","19,662","$40,172,720 ",126.18,"$142,192,108 ","$82,360,532 ","$208,542,162 ","$41,181,630 "
41,30-Mar-12,15-Mar-12,2012,2012,Mirror Mirror,Relativity,Adventure,Fairytale,Live Action,Fantasy,"$85,000,000 ","3,603","3,618","19,475","$18,132,085 ",64.94,"$73,174,425 ","$108,678,315 ","$173,613,482 ","($20,064,833)"
28,21-Mar-14,21-Mar-14,2014,2014,Divergent,Lionsgate,Adventure,Fiction Book,Live Action,Science Fiction,"$85,000,000 ","3,936","3,936","25,588","$54,607,747 ",150.95,"$165,728,590 ","$125,067,070 ","$276,014,965 ","$65,947,895 "
28,20-Jan-17,19-Jan-17,2017,2017,xXx: Return of Xander Cage,Paramount Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$85,000,000 ","3,600","3,651","11,733","$20,130,142 ",44.9,"$44,898,413 ","$300,146,063 ","$345,044,476 ","($40,101,587)"
43,14-Sep-18,11-Sep-18,2018,2018,The Predator,20th Century Fox,Action,Original Screenplay,Live Action,Science Fiction,"$88,000,000 ","4,037","4,070","13,193","$24,632,284 ",50.86,"$50,858,107 ","$77,196,406 ","$128,054,513 ","($37,141,893)"
33,25-Dec-08,25-Dec-08,2008,2008,Valkyrie,United Artists,Thriller/Suspense,Real Life Event,Live Action,Dramatization,"$90,000,000 ","2,711","2,838","13,292","$21,027,007 ",83.11,"$102,634,300 ","$120,824,345 ","$203,932,174 ","($6,892,171)"
34,6-Jun-08,6-Jun-08,2008,2008,You Don't Mess With the Zohan,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$90,000,000 ","3,462","3,466","16,661","$38,531,374 ",100.02,"$124,953,894 ","$102,892,154 ","$202,910,991 ","$10,018,837 "
35,13-Aug-08,13-Aug-08,2008,2008,Tropic Thunder,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$90,000,000 ","3,319","3,473","21,731","$25,812,796 ",110.52,"$138,067,182 ","$80,629,943 ","$191,145,256 ","$20,515,313 "
3,1-Jul-09,1-Jul-09,2009,2009,Ice Age: Dawn of the Dinosaurs,20th Century Fox,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$90,000,000 ","4,099","4,102","24,140","$41,690,382 ",196.57,"$235,102,148 ","$663,128,152 ","$859,701,857 ","$106,573,705 "
8,25-Dec-09,25-Dec-09,2009,2009,Sherlock Holmes,Warner Bros.,Adventure,Fiction Book,Live Action,Historical Fiction,"$90,000,000 ","3,626","3,626","24,653","$62,304,277 ",209.03,"$245,841,535 ","$289,409,533 ","$498,438,212 ","$119,028,679 "
13,15-Apr-11,8-Apr-11,2011,2011,Rio,20th Century Fox,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$90,000,000 ","3,827","3,842","25,374","$39,225,962 ",143.62,"$162,455,195 ","$343,900,000 ","$487,519,809 ","$53,619,809 "
24,20-Dec-11,20-Dec-11,2011,2011,The Girl with the Dragon Tattoo,Sony Pictures,Thriller/Suspense,Fiction Book,Live Action,Contemporary Fiction,"$90,000,000 ","2,914","2,950","16,387","$12,768,604 ",102.52,"$115,760,406 ","$136,858,177 ","$239,373,970 ","$12,515,793 "
58,21-Oct-11,21-Oct-11,2011,2011,The Three Musketeers,Summit Entertainment,Adventure,Fiction Book,Live Action,Historical Fiction,"$90,000,000 ","3,017","3,017","9,496","$8,674,452 ",20.38,"$23,050,424 ","$119,500,000 ","$139,877,913 ","($69,622,087)"
95,19-Aug-11,19-Aug-11,2011,2011,Conan the Barbarian,Lionsgate,Action,Fiction Book,Live Action,Fantasy,"$90,000,000 ","3,015","3,015","8,628","$10,021,215 ",21.3,"$24,087,805 ","$42,061,112 ","$63,356,133 ","($68,704,979)"
41,7-Aug-13,7-Aug-13,2013,2013,Percy Jackson: Sea of Monsters,20th Century Fox,Adventure,Fiction Book,Animation/Live Action,Fantasy,"$90,000,000 ","3,031","3,080","20,510","$14,401,054 ",68.56,"$75,642,969 ","$132,300,000 ","$200,859,554 ","($21,440,446)"
30,18-Dec-15,18-Dec-15,2015,2015,Alvin and the Chipmunks: The Road Chip,20th Century Fox,Adventure,TV,Animation/Live Action,Kids Fiction,"$90,000,000 ","3,653","3,705","19,912","$14,287,159 ",85.89,"$90,568,323 ","$163,630,969 ","$249,517,956 ","($4,113,013)"
32,24-Jul-15,16-Jul-15,2015,2015,Pixels,Sony Pictures,Adventure,Short Film,Animation/Live Action,Science Fiction,"$90,000,000 ","3,723","3,723","19,649","$24,011,616 ",78.77,"$83,811,491 ","$165,275,818 ","$244,041,804 ","($11,234,014)"
27,10-Jun-16,27-May-16,2016,2016,Now You See Me 2,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$90,000,000 ","3,232","3,232","13,138","$22,383,146 ",65.08,"$67,482,952 ","$263,291,181 ","$328,366,721 ","($24,924,460)"
55,23-Sep-16,12-Sep-16,2016,2016,The Magnificent Seven,Sony Pictures,Western,Remake,Live Action,Historical Fiction,"$90,000,000 ","3,674","3,696","19,075","$34,703,397 ",93.43,"$96,888,666 ","$69,093,583 ","$162,526,238 ","$3,432,655 "
5,20-Dec-17,20-Dec-17,2017,2017,Jumanji: Welcome to the Jungle,Sony Pictures,Adventure,Original Screenplay,Live Action,Fantasy,"$90,000,000 ","3,765","3,849","43,252","$36,169,328 ",404.51,"$404,508,916 ","$557,249,624 ","$961,758,540 ","$314,508,916 "
27,16-Mar-18,6-Mar-18,2018,2018,Tomb Raider,Warner Bros.,Action,Game,Live Action,Contemporary Fiction,"$90,000,000 ","3,854","3,854","13,692","$23,633,317 ",57.42,"$57,421,715 ","$215,227,270 ","$272,648,985 ","($32,578,285)"
43,25-Dec-13,19-Dec-13,2013,2013,The Secret Life of Walter Mitty,20th Century Fox,Adventure,Fiction Book,Live Action,Contemporary Fiction,"$91,000,000 ","2,909","2,922","11,536","$12,765,508 ",58.24,"$64,184,961 ","$129,624,345 ","$187,861,183 ","($32,763,162)"
24,14-Feb-13,6-Feb-13,2013,2013,A Good Day to Die Hard,20th Century Fox,Action,Original Screenplay,Live Action,Contemporary Fiction,"$92,000,000 ","3,553","3,555","14,076","$24,834,845 ",67.35,"$74,307,785 ","$236,900,000 ","$304,249,198 ","($24,650,802)"
41,14-Feb-08,14-Feb-08,2008,2008,The Spiderwick Chronicles,Paramount Pictures,Adventure,Fiction Book,Live Action,Fantasy,"$92,500,000 ","3,847","3,847","20,646","$19,004,058 ",71.2,"$88,944,242 ","$91,644,614 ","$162,839,667 ","($21,304,947)"
14,5-Aug-11,5-Aug-11,2011,2011,Rise of the Planet of the Apes,20th Century Fox,Adventure,Remake,Animation/Live Action,Science Fiction,"$93,000,000 ","3,648","3,691","26,276","$54,806,191 ",176.76,"$199,941,847 ","$306,100,000 ","$482,860,185 ","$83,760,185 "
18,13-Feb-15,29-Jan-15,2015,2015,Kingsman: The Secret Service,20th Century Fox,Action,Comic,Live Action,Contemporary Fiction,"$94,000,000 ","3,204","3,282","24,227","$36,206,331 ",128.26,"$136,477,779 ","$276,300,000 ","$404,561,724 ","$34,261,724 "
64,11-Dec-09,11-Dec-09,2009,2009,The Lovely Bones,Paramount Pictures,Drama,Fiction Book,Live Action,Contemporary Fiction,"$95,000,000 ",3,"2,638","12,131","$116,616 ",44.11,"$50,175,328 ","$50,780,216 ","$94,894,448 ","($50,885,768)"
24,27-May-10,27-May-10,2010,2010,Sex and the City 2,Warner Bros.,Comedy,TV,Live Action,Contemporary Fiction,"$95,000,000 ","3,445","3,445","13,221","$31,001,870 ",95.35,"$108,399,086 ","$199,333,086 ","$294,680,778 ","$347,692 "
33,12-Feb-10,12-Feb-10,2010,2010,Percy Jackson & the Olympians: The Li…,20th Century Fox,Adventure,Fiction Book,Live Action,Fantasy,"$95,000,000 ","3,356","3,396","19,806","$31,236,067 ",88.77,"$100,919,093 ","$134,282,571 ","$223,050,874 ","($6,231,697)"
45,12-Nov-10,12-Nov-10,2010,2010,Unstoppable,20th Century Fox,Action,Real Life Event,Live Action,Dramatization,"$95,000,000 ","3,207","3,261","20,351","$22,688,457 ",81.56,"$92,715,436 ","$84,157,979 ","$165,720,921 ","($13,437,058)"
5,13-Jul-12,27-Jun-12,2012,2012,Ice Age: Continental Drift,20th Century Fox,Adventure,Original Screenplay,Digital Animation,Fantasy,"$95,000,000 ","3,881","3,886","27,365","$46,629,259 ",161.32,"$181,788,289 ","$718,443,294 ","$879,765,137 ","$66,321,843 "
67,10-Aug-12,10-Aug-12,2012,2012,The Campaign,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$95,000,000 ","3,205","3,302","20,254","$26,588,460 ",86.91,"$97,934,980 ","$18,000,000 ","$104,907,746 ","($8,092,254)"
12,13-Mar-15,6-Mar-15,2015,2015,Cinderella,Walt Disney,Drama,Fairytale,Live Action,Fantasy,"$95,000,000 ","3,845","3,848","27,905","$67,877,361 ",201.15,"$214,036,489 ","$333,400,000 ","$534,551,353 ","$106,151,353 "
63,6-Feb-15,19-Dec-14,2015,2014,Seventh Son,Universal,Adventure,Fiction Book,Live Action,Fantasy,"$95,000,000 ","2,875","2,875","7,426","$7,217,640 ",17.73,"$18,861,246 ","$91,760,000 ","$109,485,785 ","($77,274,215)"
88,19-Aug-16,30-Jun-16,2016,2016,Ben-Hur,Paramount Pictures,Drama,Fiction Book,Live Action,Historical Fiction,"$95,000,000 ","3,084","3,084","10,111","$11,203,815 ",26.41,"$27,387,509 ","$65,440,839 ","$91,851,316 ","($68,589,523)"
43,19-May-17,4-May-17,2017,2017,Alien: Covenant,20th Century Fox,Horror,Original Screenplay,Live Action,Science Fiction,"$97,000,000 ","3,761","3,772","13,537","$36,160,621 ",74.26,"$74,262,031 ","$164,259,216 ","$238,521,247 ","($22,737,969)"
